상품코드|상품명|수량|분류1|분류2|등록일시,,
2100000131013|뽀로로와친구들사과|80ml*5    |010202|01104|2021-01-26 18:01:54,,
2100000131020|오)삼포만두540g|540g      |010402|01045|2021-01-26 18:01:54,,
2100000131037|삼포만두380g|380g*3    |010402|01045|2021-01-26 18:01:54,,
2100000131044|고기왕만두520g*2|520g*2    |010402|01045|2021-01-26 18:01:54,,
2100000131051|김치왕만두520g*2|520g*2    |010402|01045|2021-01-26 18:01:54,,
2100000131068|삼포물만두450g*2|450g*2    |010402|01045|2021-01-26 18:01:54,,
2100000131075|오뚜기잡채군만두기획|500g*2    |010402|01045|2021-01-26 18:01:54,,
2100000131082|찹쌀왕만두피300g|300g      |010402|01045|2021-01-26 18:01:54,,
2100000131099|추억의오뎅종합어묵|250g      |010401|81007|2021-01-26 18:01:54,,
2100000131105|스카트항균세정타올50|50매      |020301|01166|2021-01-26 18:01:54,,
2100000131112|해드앤숄더린스570ml|570ml     |020299|01234|2021-01-26 18:01:54,,
2100000134489|롯)치토스500*6|3000      |010101|01062|2021-01-26 18:01:54,,
2100000134496|치토스핫소스맛|500       |010101|01062|2021-01-26 18:01:54,,
2100000134502|치토스불고기맛|500       |010101|01062|2021-01-26 18:01:54,,
2100000134519|참치포치즈||010401|01047|2021-01-26 18:01:54,,
2100000134526|참치포||010401|01047|2021-01-26 18:01:54,,
2100000134533|크레용울트라짱|2000      |010101|01062|2021-01-26 18:01:54,,
2100000134540|명가찰떡파이6000|6000      |010101|01062|2021-01-26 18:01:54,,
2100000134557|가나프리미엄블랙3000||010101|01062|2021-01-26 18:01:54,,
2100000134564|가나프리미엄밀크|3000      |010101|01062|2021-01-26 18:01:54,,
2100000134571|농심카프리썬사파리|200ml*10  |010201|01044|2021-01-26 18:01:54,,
2100000134588|카프리썬정글드링크||010201|01044|2021-01-26 18:01:54,,
2100000134595|카프리썬정글드링크||010201|01044|2021-01-26 18:01:54,,
2100000134601|농)오렌지주스160ml|160       |010201|01044|2021-01-26 18:01:54,,
2100000134618|농)오렌지160*12개||010201|01044|2021-01-26 18:01:54,,
2100000134625|종가집열무김치||010306|01389|2021-01-26 18:01:54,,
2100000128556|해표식용유7호0.9*2||010501|01037|2021-01-26 18:01:54,,
2100000128563|원두커피4가지진실||010202|01069|2021-01-26 18:01:54,,
2100000128570|아름기쁨A호||070101|09999|2021-01-26 18:01:54,,
2100000128587|웰빙밀크커피믹스60T|60T       |010601|01055|2021-01-26 18:01:54,,
2100000128594|마켓.오브레드칩||010101|01117|2021-01-26 18:01:54,,
2100000128600|고향산천(전라도)|200g      |010301|01043|2021-01-26 18:01:54,,
2100000128617|농심사랑세트||010101|01043|2021-01-26 18:01:54,,
2100000128624|농심나눔세트||010101|01043|2021-01-26 18:01:54,,
2100000128631|오일세트2호||010101|01043|2021-01-26 18:01:54,,
